  Frequency            , I(Rload)             
  3.801893963205e+00  ,2.118706014333e-05  
  3.810658233938e+00  ,2.118706014747e-05  
  3.819442708400e+00  ,2.118706015163e-05  
  3.828247433168e+00  ,2.118706015581e-05  
  3.837072454923e+00  ,2.118706016000e-05  
  3.845917820453e+00  ,2.118706016422e-05  
  3.854783576658e+00  ,2.118706016845e-05  
  3.863669770541e+00  ,2.118706017271e-05  
  3.872576449216e+00  ,2.118706017698e-05  
  3.881503659906e+00  ,2.118706018128e-05  
  3.890451449943e+00  ,2.118706018559e-05  
  3.899419866765e+00  ,2.118706018993e-05  
  3.908408957924e+00  ,2.118706019428e-05  
  3.917418771078e+00  ,2.118706019866e-05  
  3.926449353996e+00  ,2.118706020305e-05  
  3.935500754558e+00  ,2.118706020747e-05  
  3.944573020753e+00  ,2.118706021190e-05  
  3.953666200681e+00  ,2.118706021636e-05  
  3.962780342554e+00  ,2.118706022083e-05  
  3.971915494694e+00  ,2.118706022533e-05  
  3.981071705535e+00  ,2.118706022985e-05  
  3.990249023621e+00  ,2.118706023439e-05  
  3.999447497611e+00  ,2.118706023894e-05  
  4.008667176273e+00  ,2.118706024353e-05  
  4.017908108489e+00  ,2.118706024813e-05  
  4.027170343254e+00  ,2.118706025275e-05  
  4.036453929676e+00  ,2.118706025739e-05  
  4.045758916974e+00  ,2.118706026206e-05  
  4.055085354484e+00  ,2.118706026675e-05  
  4.064433291652e+00  ,2.118706027146e-05  
  4.073802778041e+00  ,2.118706027619e-05  
  4.083193863327e+00  ,2.118706028094e-05  
  4.092606597300e+00  ,2.118706028571e-05  
  4.102041029866e+00  ,2.118706029051e-05  
  4.111497211045e+00  ,2.118706029533e-05  
  4.120975190973e+00  ,2.118706030017e-05  
  4.130475019901e+00  ,2.118706030503e-05  
  4.139996748197e+00  ,2.118706030992e-05  
  4.149540426343e+00  ,2.118706031483e-05  
  4.159106104940e+00  ,2.118706031976e-05  
  4.168693834703e+00  ,2.118706032471e-05  
  4.178303666466e+00  ,2.118706032969e-05  
  4.187935651179e+00  ,2.118706033469e-05  
  4.197589839910e+00  ,2.118706033971e-05  
  4.207266283844e+00  ,2.118706034475e-05  
  4.216965034286e+00  ,2.118706034982e-05  
  4.226686142656e+00  ,2.118706035492e-05  
  4.236429660495e+00  ,2.118706036003e-05  
  4.246195639463e+00  ,2.118706036517e-05  
  4.255984131337e+00  ,2.118706037033e-05  
  4.265795188016e+00  ,2.118706037552e-05  
  4.275628861516e+00  ,2.118706038073e-05  
  4.285485203974e+00  ,2.118706038597e-05  
  4.295364267649e+00  ,2.118706039123e-05  
  4.305266104917e+00  ,2.118706039651e-05  
  4.315190768278e+00  ,2.118706040182e-05  
  4.325138310350e+00  ,2.118706040715e-05  
  4.335108783875e+00  ,2.118706041251e-05  
  4.345102241716e+00  ,2.118706041789e-05  
  4.355118736856e+00  ,2.118706042329e-05  
  4.365158322402e+00  ,2.118706042873e-05  
  4.375221051582e+00  ,2.118706043418e-05  
  4.385306977750e+00  ,2.118706043966e-05  
  4.395416154378e+00  ,2.118706044517e-05  
  4.405548635065e+00  ,2.118706045070e-05  
  4.415704473533e+00  ,2.118706045626e-05  
  4.425883723626e+00  ,2.118706046184e-05  
  4.436086439314e+00  ,2.118706046745e-05  
  4.446312674691e+00  ,2.118706047309e-05  
  4.456562483975e+00  ,2.118706047875e-05  
  4.466835921509e+00  ,2.118706048444e-05  
  4.477133041763e+00  ,2.118706049015e-05  
  4.487453899331e+00  ,2.118706049589e-05  
  4.497798548933e+00  ,2.118706050166e-05  
  4.508167045414e+00  ,2.118706050745e-05  
  4.518559443749e+00  ,2.118706051327e-05  
  4.528975799036e+00  ,2.118706051912e-05  
  4.539416166502e+00  ,2.118706052499e-05  
  4.549880601500e+00  ,2.118706053089e-05  
  4.560369159513e+00  ,2.118706053682e-05  
  4.570881896149e+00  ,2.118706054278e-05  
  4.581418867145e+00  ,2.118706054876e-05  
  4.591980128369e+00  ,2.118706055477e-05  
  4.602565735813e+00  ,2.118706056081e-05  
  4.613175745604e+00  ,2.118706056687e-05  
  4.623810213992e+00  ,2.118706057297e-05  
  4.634469197363e+00  ,2.118706057909e-05  
  4.645152752227e+00  ,2.118706058524e-05  
  4.655860935229e+00  ,2.118706059142e-05  
  4.666593803143e+00  ,2.118706059763e-05  
  4.677351412872e+00  ,2.118706060386e-05  
  4.688133821452e+00  ,2.118706061013e-05  
  4.698941086052e+00  ,2.118706061642e-05  
  4.709773263969e+00  ,2.118706062275e-05  
  4.720630412636e+00  ,2.118706062910e-05  
  4.731512589615e+00  ,2.118706063548e-05  
  4.742419852602e+00  ,2.118706064189e-05  
  4.753352259428e+00  ,2.118706064833e-05  
  4.764309868054e+00  ,2.118706065480e-05  
  4.775292736577e+00  ,2.118706066130e-05  
  4.786300923226e+00  ,2.118706066783e-05  
  4.797334486367e+00  ,2.118706067439e-05  
  4.808393484497e+00  ,2.118706068098e-05  
  4.819477976251e+00  ,2.118706068760e-05  
  4.830588020398e+00  ,2.118706069425e-05  
  4.841723675841e+00  ,2.118706070094e-05  
  4.852885001621e+00  ,2.118706070765e-05  
  4.864072056914e+00  ,2.118706071439e-05  
  4.875284901034e+00  ,2.118706072117e-05  
  4.886523593428e+00  ,2.118706072797e-05  
  4.897788193684e+00  ,2.118706073481e-05  
  4.909078761526e+00  ,2.118706074168e-05  
  4.920395356814e+00  ,2.118706074858e-05  
  4.931738039549e+00  ,2.118706075552e-05  
  4.943106869868e+00  ,2.118706076248e-05  
  4.954501908048e+00  ,2.118706076948e-05  
  4.965923214503e+00  ,2.118706077651e-05  
  4.977370849789e+00  ,2.118706078357e-05  
  4.988844874600e+00  ,2.118706079066e-05  
  5.000345349770e+00  ,2.118706079779e-05  
  5.011872336273e+00  ,2.118706080495e-05  
  5.023425895224e+00  ,2.118706081214e-05  
  5.035006087879e+00  ,2.118706081937e-05  
  5.046612975635e+00  ,2.118706082663e-05  
  5.058246620031e+00  ,2.118706083392e-05  
  5.069907082747e+00  ,2.118706084125e-05  
  5.081594425605e+00  ,2.118706084861e-05  
  5.093308710572e+00  ,2.118706085600e-05  
  5.105049999754e+00  ,2.118706086343e-05  
  5.116818355403e+00  ,2.118706087090e-05  
  5.128613839913e+00  ,2.118706087839e-05  
  5.140436515824e+00  ,2.118706088593e-05  
  5.152286445817e+00  ,2.118706089349e-05  
  5.164163692721e+00  ,2.118706090109e-05  
  5.176068319505e+00  ,2.118706090873e-05  
  5.188000389289e+00  ,2.118706091640e-05  
  5.199959965335e+00  ,2.118706092411e-05  
  5.211947111051e+00  ,2.118706093185e-05  
  5.223961889991e+00  ,2.118706093963e-05  
  5.236004365857e+00  ,2.118706094745e-05  
  5.248074602498e+00  ,2.118706095530e-05  
  5.260172663907e+00  ,2.118706096318e-05  
  5.272298614228e+00  ,2.118706097111e-05  
  5.284452517752e+00  ,2.118706097907e-05  
  5.296634438916e+00  ,2.118706098707e-05  
  5.308844442310e+00  ,2.118706099510e-05  
  5.321082592668e+00  ,2.118706100317e-05  
  5.333348954876e+00  ,2.118706101128e-05  
  5.345643593970e+00  ,2.118706101942e-05  
  5.357966575133e+00  ,2.118706102761e-05  
  5.370317963702e+00  ,2.118706103583e-05  
  5.382697825163e+00  ,2.118706104409e-05  
  5.395106225151e+00  ,2.118706105238e-05  
  5.407543229456e+00  ,2.118706106072e-05  
  5.420008904016e+00  ,2.118706106909e-05  
  5.432503314924e+00  ,2.118706107750e-05  
  5.445026528424e+00  ,2.118706108595e-05  
  5.457578610912e+00  ,2.118706109445e-05  
  5.470159628940e+00  ,2.118706110297e-05  
  5.482769649208e+00  ,2.118706111154e-05  
  5.495408738576e+00  ,2.118706112015e-05  
  5.508076964054e+00  ,2.118706112880e-05  
  5.520774392807e+00  ,2.118706113749e-05  
  5.533501092157e+00  ,2.118706114622e-05  
  5.546257129579e+00  ,2.118706115498e-05  
  5.559042572704e+00  ,2.118706116379e-05  
  5.571857489319e+00  ,2.118706117264e-05  
  5.584701947368e+00  ,2.118706118153e-05  
  5.597576014951e+00  ,2.118706119046e-05  
  5.610479760324e+00  ,2.118706119944e-05  
  5.623413251903e+00  ,2.118706120845e-05  
  5.636376558259e+00  ,2.118706121751e-05  
  5.649369748123e+00  ,2.118706122660e-05  
  5.662392890382e+00  ,2.118706123574e-05  
  5.675446054085e+00  ,2.118706124492e-05  
  5.688529308438e+00  ,2.118706125415e-05  
  5.701642722807e+00  ,2.118706126341e-05  
  5.714786366718e+00  ,2.118706127272e-05  
  5.727960309858e+00  ,2.118706128208e-05  
  5.741164622073e+00  ,2.118706129147e-05  
  5.754399373371e+00  ,2.118706130091e-05  
  5.767664633922e+00  ,2.118706131039e-05  
  5.780960474057e+00  ,2.118706131992e-05  
  5.794286964269e+00  ,2.118706132949e-05  
  5.807644175213e+00  ,2.118706133910e-05  
  5.821032177708e+00  ,2.118706134876e-05  
  5.834451042737e+00  ,2.118706135846e-05  
  5.847900841445e+00  ,2.118706136821e-05  
  5.861381645140e+00  ,2.118706137801e-05  
  5.874893525298e+00  ,2.118706138784e-05  
  5.888436553556e+00  ,2.118706139773e-05  
  5.902010801718e+00  ,2.118706140766e-05  
  5.915616341754e+00  ,2.118706141763e-05  
  5.929253245800e+00  ,2.118706142765e-05  
  5.942921586155e+00  ,2.118706143772e-05  
  5.956621435290e+00  ,2.118706144783e-05  
  5.970352865838e+00  ,2.118706145799e-05  
  5.984115950603e+00  ,2.118706146820e-05  
  5.997910762555e+00  ,2.118706147846e-05  
  6.011737374833e+00  ,2.118706148876e-05  
  6.025595860743e+00  ,2.118706149911e-05  
  6.039486293764e+00  ,2.118706150950e-05  
  6.053408747539e+00  ,2.118706151995e-05  
  6.067363295885e+00  ,2.118706153044e-05  
  6.081350012787e+00  ,2.118706154098e-05  
  6.095368972401e+00  ,2.118706155157e-05  
  6.109420249055e+00  ,2.118706156221e-05  
  6.123503917247e+00  ,2.118706157290e-05  
  6.137620051648e+00  ,2.118706158364e-05  
  6.151768727098e+00  ,2.118706159443e-05  
  6.165950018615e+00  ,2.118706160527e-05  
  6.180164001384e+00  ,2.118706161615e-05  
  6.194410750768e+00  ,2.118706162709e-05  
  6.208690342300e+00  ,2.118706163808e-05  
  6.223002851691e+00  ,2.118706164912e-05  
  6.237348354824e+00  ,2.118706166021e-05  
  6.251726927757e+00  ,2.118706167135e-05  
  6.266138646723e+00  ,2.118706168254e-05  
  6.280583588133e+00  ,2.118706169378e-05  
  6.295061828572e+00  ,2.118706170508e-05  
  6.309573444802e+00  ,2.118706171643e-05  
  6.324118513762e+00  ,2.118706172783e-05  
  6.338697112569e+00  ,2.118706173928e-05  
  6.353309318517e+00  ,2.118706175078e-05  
  6.367955209079e+00  ,2.118706176234e-05  
  6.382634861905e+00  ,2.118706177396e-05  
  6.397348354826e+00  ,2.118706178562e-05  
  6.412095765851e+00  ,2.118706179734e-05  
  6.426877173170e+00  ,2.118706180912e-05  
  6.441692655151e+00  ,2.118706182094e-05  
  6.456542290346e+00  ,2.118706183283e-05  
  6.471426157486e+00  ,2.118706184476e-05  
  6.486344335482e+00  ,2.118706185676e-05  
  6.501296903431e+00  ,2.118706186880e-05  
  6.516283940608e+00  ,2.118706188091e-05  
  6.531305526474e+00  ,2.118706189307e-05  
  6.546361740672e+00  ,2.118706190528e-05  
  6.561452663029e+00  ,2.118706191755e-05  
  6.576578373554e+00  ,2.118706192988e-05  
  6.591738952443e+00  ,2.118706194227e-05  
  6.606934480076e+00  ,2.118706195471e-05  
  6.622165037017e+00  ,2.118706196721e-05  
  6.637430704019e+00  ,2.118706197977e-05  
  6.652731562017e+00  ,2.118706199239e-05  
  6.668067692136e+00  ,2.118706200506e-05  
  6.683439175686e+00  ,2.118706201779e-05  
  6.698846094165e+00  ,2.118706203058e-05  
  6.714288529259e+00  ,2.118706204343e-05  
  6.729766562843e+00  ,2.118706205634e-05  
  6.745280276979e+00  ,2.118706206931e-05  
  6.760829753920e+00  ,2.118706208234e-05  
  6.776415076106e+00  ,2.118706209543e-05  
  6.792036326172e+00  ,2.118706210858e-05  
  6.807693586937e+00  ,2.118706212179e-05  
  6.823386941416e+00  ,2.118706213506e-05  
  6.839116472814e+00  ,2.118706214840e-05  
  6.854882264526e+00  ,2.118706216179e-05  
  6.870684400142e+00  ,2.118706217524e-05  
  6.886522963442e+00  ,2.118706218876e-05  
  6.902398038402e+00  ,2.118706220234e-05  
  6.918309709189e+00  ,2.118706221599e-05  
  6.934258060165e+00  ,2.118706222969e-05  
  6.950243175888e+00  ,2.118706224346e-05  
  6.966265141107e+00  ,2.118706225730e-05  
  6.982324040771e+00  ,2.118706227119e-05  
  6.998419960022e+00  ,2.118706228515e-05  
  7.014552984199e+00  ,2.118706229918e-05  
  7.030723198838e+00  ,2.118706231327e-05  
  7.046930689671e+00  ,2.118706232742e-05  
  7.063175542629e+00  ,2.118706234164e-05  
  7.079457843841e+00  ,2.118706235593e-05  
  7.095777679634e+00  ,2.118706237028e-05  
  7.112135136533e+00  ,2.118706238470e-05  
  7.128530301265e+00  ,2.118706239919e-05  
  7.144963260755e+00  ,2.118706241374e-05  
  7.161434102129e+00  ,2.118706242836e-05  
  7.177942912713e+00  ,2.118706244304e-05  
  7.194489780037e+00  ,2.118706245780e-05  
  7.211074791829e+00  ,2.118706247262e-05  
  7.227698036021e+00  ,2.118706248751e-05  
  7.244359600750e+00  ,2.118706250247e-05  
  7.261059574351e+00  ,2.118706251750e-05  
  7.277798045368e+00  ,2.118706253260e-05  
  7.294575102545e+00  ,2.118706254776e-05  
  7.311390834834e+00  ,2.118706256300e-05  
  7.328245331389e+00  ,2.118706257831e-05  
  7.345138681571e+00  ,2.118706259369e-05  
  7.362070974947e+00  ,2.118706260914e-05  
  7.379042301291e+00  ,2.118706262466e-05  
  7.396052750582e+00  ,2.118706264025e-05  
  7.413102413009e+00  ,2.118706265591e-05  
  7.430191378967e+00  ,2.118706267165e-05  
  7.447319739060e+00  ,2.118706268746e-05  
  7.464487584100e+00  ,2.118706270334e-05  
  7.481695005111e+00  ,2.118706271930e-05  
  7.498942093324e+00  ,2.118706273533e-05  
  7.516228940182e+00  ,2.118706275143e-05  
  7.533555637337e+00  ,2.118706276761e-05  
  7.550922276654e+00  ,2.118706278386e-05  
  7.568328950209e+00  ,2.118706280019e-05  
  7.585775750291e+00  ,2.118706281659e-05  
  7.603262769401e+00  ,2.118706283307e-05  
  7.620790100254e+00  ,2.118706284962e-05  
  7.638357835777e+00  ,2.118706286625e-05  
  7.655966069112e+00  ,2.118706288296e-05  
  7.673614893618e+00  ,2.118706289975e-05  
  7.691304402866e+00  ,2.118706291661e-05  
  7.709034690644e+00  ,2.118706293355e-05  
  7.726805850957e+00  ,2.118706295057e-05  
  7.744617978025e+00  ,2.118706296766e-05  
  7.762471166287e+00  ,2.118706298484e-05  
  7.780365510398e+00  ,2.118706300210e-05  
  7.798301105232e+00  ,2.118706301943e-05  
  7.816278045883e+00  ,2.118706303684e-05  
  7.834296427662e+00  ,2.118706305434e-05  
  7.852356346100e+00  ,2.118706307192e-05  
  7.870457896951e+00  ,2.118706308957e-05  
  7.888601176185e+00  ,2.118706310731e-05  
  7.906786279998e+00  ,2.118706312513e-05  
  7.925013304804e+00  ,2.118706314303e-05  
  7.943282347242e+00  ,2.118706316102e-05  
  7.961593504173e+00  ,2.118706317909e-05  
  7.979946872679e+00  ,2.118706319724e-05  
  7.998342550070e+00  ,2.118706321547e-05  
  8.016780633876e+00  ,2.118706323379e-05  
  8.035261221856e+00  ,2.118706325220e-05  
  8.053784411990e+00  ,2.118706327069e-05  
  8.072350302488e+00  ,2.118706328926e-05  
  8.090958991783e+00  ,2.118706330792e-05  
  8.109610578538e+00  ,2.118706332667e-05  
  8.128305161641e+00  ,2.118706334550e-05  
  8.147042840208e+00  ,2.118706336442e-05  
  8.165823713586e+00  ,2.118706338343e-05  
  8.184647881347e+00  ,2.118706340252e-05  
  8.203515443298e+00  ,2.118706342170e-05  
  8.222426499470e+00  ,2.118706344098e-05  
  8.241381150130e+00  ,2.118706346034e-05  
  8.260379495771e+00  ,2.118706347979e-05  
  8.279421637123e+00  ,2.118706349933e-05  
  8.298507675144e+00  ,2.118706351896e-05  
  8.317637711026e+00  ,2.118706353868e-05  
  8.336811846196e+00  ,2.118706355849e-05  
  8.356030182312e+00  ,2.118706357839e-05  
  8.375292821268e+00  ,2.118706359838e-05  
  8.394599865194e+00  ,2.118706361847e-05  
  8.413951416452e+00  ,2.118706363865e-05  
  8.433347577642e+00  ,2.118706365892e-05  
  8.452788451602e+00  ,2.118706367929e-05  
  8.472274141406e+00  ,2.118706369975e-05  
  8.491804750363e+00  ,2.118706372031e-05  
  8.511380382023e+00  ,2.118706374096e-05  
  8.531001140175e+00  ,2.118706376170e-05  
  8.550667128846e+00  ,2.118706378254e-05  
  8.570378452303e+00  ,2.118706380348e-05  
  8.590135215054e+00  ,2.118706382451e-05  
  8.609937521846e+00  ,2.118706384564e-05  
  8.629785477669e+00  ,2.118706386687e-05  
  8.649679187756e+00  ,2.118706388820e-05  
  8.669618757582e+00  ,2.118706390962e-05  
  8.689604292863e+00  ,2.118706393115e-05  
  8.709635899560e+00  ,2.118706395277e-05  
  8.729713683881e+00  ,2.118706397449e-05  
  8.749837752274e+00  ,2.118706399631e-05  
  8.770008211436e+00  ,2.118706401824e-05  
  8.790225168308e+00  ,2.118706404026e-05  
  8.810488730080e+00  ,2.118706406239e-05  
  8.830799004185e+00  ,2.118706408462e-05  
  8.851156098308e+00  ,2.118706410695e-05  
  8.871560120379e+00  ,2.118706412938e-05  
  8.892011178579e+00  ,2.118706415192e-05  
  8.912509381337e+00  ,2.118706417456e-05  
  8.933054837332e+00  ,2.118706419731e-05  
  8.953647655495e+00  ,2.118706422016e-05  
  8.974287945007e+00  ,2.118706424312e-05  
  8.994975815300e+00  ,2.118706426618e-05  
  9.015711376059e+00  ,2.118706428935e-05  
  9.036494737223e+00  ,2.118706431263e-05  
  9.057326008982e+00  ,2.118706433601e-05  
  9.078205301781e+00  ,2.118706435950e-05  
  9.099132726322e+00  ,2.118706438310e-05  
  9.120108393559e+00  ,2.118706440681e-05  
  9.141132414702e+00  ,2.118706443063e-05  
  9.162204901220e+00  ,2.118706445456e-05  
  9.183325964835e+00  ,2.118706447860e-05  
  9.204495717531e+00  ,2.118706450275e-05  
  9.225714271547e+00  ,2.118706452701e-05  
  9.246981739382e+00  ,2.118706455138e-05  
  9.268298233793e+00  ,2.118706457587e-05  
  9.289663867799e+00  ,2.118706460047e-05  
  9.311078754678e+00  ,2.118706462518e-05  
  9.332543007969e+00  ,2.118706465001e-05  
  9.354056741475e+00  ,2.118706467495e-05  
  9.375620069258e+00  ,2.118706470000e-05  
  9.397233105646e+00  ,2.118706472518e-05  
  9.418895965228e+00  ,2.118706475046e-05  
  9.440608762859e+00  ,2.118706477587e-05  
  9.462371613657e+00  ,2.118706480139e-05  
  9.484184633008e+00  ,2.118706482703e-05  
  9.506047936562e+00  ,2.118706485279e-05  
  9.527961640236e+00  ,2.118706487867e-05  
  9.549925860214e+00  ,2.118706490466e-05  
  9.571940712948e+00  ,2.118706493078e-05  
  9.594006315159e+00  ,2.118706495702e-05  
  9.616122783836e+00  ,2.118706498337e-05  
  9.638290236239e+00  ,2.118706500985e-05  
  9.660508789898e+00  ,2.118706503646e-05  
  9.682778562612e+00  ,2.118706506318e-05  
  9.705099672454e+00  ,2.118706509003e-05  
  9.727472237769e+00  ,2.118706511700e-05  
  9.749896377173e+00  ,2.118706514410e-05  
  9.772372209558e+00  ,2.118706517132e-05  
  9.794899854086e+00  ,2.118706519867e-05  
  9.817479430199e+00  ,2.118706522614e-05  
  9.840111057611e+00  ,2.118706525374e-05  
  9.862794856312e+00  ,2.118706528147e-05  
  9.885530946569e+00  ,2.118706530932e-05  
  9.908319448927e+00  ,2.118706533731e-05  
  9.931160484209e+00  ,2.118706536542e-05  
  9.954054173515e+00  ,2.118706539367e-05  
