  Frequency            , SQRT(S(NTOT(ONOISE)))
  3.723917062546e+00  ,4.975422159807e-09  
  3.732501577957e+00  ,4.983256096819e-09  
  3.741105882720e+00  ,4.991095754374e-09  
  3.749730022455e+00  ,4.998941147025e-09  
  3.758374042884e+00  ,5.006792289311e-09  
  3.767037989839e+00  ,5.014649195755e-09  
  3.775721909254e+00  ,5.022511880863e-09  
  3.784425847171e+00  ,5.030380359128e-09  
  3.793149849737e+00  ,5.038254645028e-09  
  3.801893963205e+00  ,5.046134753027e-09  
  3.810658233938e+00  ,5.054020697572e-09  
  3.819442708400e+00  ,5.061912493099e-09  
  3.828247433168e+00  ,5.069810154027e-09  
  3.837072454923e+00  ,5.077713694764e-09  
  3.845917820453e+00  ,5.085623129702e-09  
  3.854783576658e+00  ,5.093538473220e-09  
  3.863669770541e+00  ,5.101459739684e-09  
  3.872576449216e+00  ,5.109386943446e-09  
  3.881503659906e+00  ,5.117320098845e-09  
  3.890451449943e+00  ,5.125259220208e-09  
  3.899419866765e+00  ,5.133204321848e-09  
  3.908408957924e+00  ,5.141155418067e-09  
  3.917418771078e+00  ,5.149112523152e-09  
  3.926449353996e+00  ,5.157075651379e-09  
  3.935500754558e+00  ,5.165044817012e-09  
  3.944573020753e+00  ,5.173020034302e-09  
  3.953666200681e+00  ,5.181001317491e-09  
  3.962780342554e+00  ,5.188988680805e-09  
  3.971915494694e+00  ,5.196982138461e-09  
  3.981071705535e+00  ,5.204981704665e-09  
  3.990249023621e+00  ,5.212987393609e-09  
  3.999447497611e+00  ,5.220999219477e-09  
  4.008667176273e+00  ,5.229017196439e-09  
  4.017908108489e+00  ,5.237041338657e-09  
  4.027170343254e+00  ,5.245071660281e-09  
  4.036453929676e+00  ,5.253108175449e-09  
  4.045758916974e+00  ,5.261150898290e-09  
  4.055085354484e+00  ,5.269199842924e-09  
  4.064433291652e+00  ,5.277255023458e-09  
  4.073802778041e+00  ,5.285316453991e-09  
  4.083193863327e+00  ,5.293384148610e-09  
  4.092606597300e+00  ,5.301458121395e-09  
  4.102041029866e+00  ,5.309538386415e-09  
  4.111497211045e+00  ,5.317624957729e-09  
  4.120975190973e+00  ,5.325717849386e-09  
  4.130475019901e+00  ,5.333817075429e-09  
  4.139996748197e+00  ,5.341922649888e-09  
  4.149540426343e+00  ,5.350034586786e-09  
  4.159106104940e+00  ,5.358152900137e-09  
  4.168693834703e+00  ,5.366277603947e-09  
  4.178303666466e+00  ,5.374408712211e-09  
  4.187935651179e+00  ,5.382546238918e-09  
  4.197589839910e+00  ,5.390690198047e-09  
  4.207266283844e+00  ,5.398840603571e-09  
  4.216965034286e+00  ,5.406997469452e-09  
  4.226686142656e+00  ,5.415160809645e-09  
  4.236429660495e+00  ,5.423330638099e-09  
  4.246195639463e+00  ,5.431506968752e-09  
  4.255984131337e+00  ,5.439689815538e-09  
  4.265795188016e+00  ,5.447879192381e-09  
  4.275628861516e+00  ,5.456075113198e-09  
  4.285485203974e+00  ,5.464277591899e-09  
  4.295364267649e+00  ,5.472486642387e-09  
  4.305266104917e+00  ,5.480702278558e-09  
  4.315190768278e+00  ,5.488924514301e-09  
  4.325138310350e+00  ,5.497153363498e-09  
  4.335108783875e+00  ,5.505388840025e-09  
  4.345102241716e+00  ,5.513630957750e-09  
  4.355118736856e+00  ,5.521879730536e-09  
  4.365158322402e+00  ,5.530135172239e-09  
  4.375221051582e+00  ,5.538397296709e-09  
  4.385306977750e+00  ,5.546666117789e-09  
  4.395416154378e+00  ,5.554941649318e-09  
  4.405548635065e+00  ,5.563223905127e-09  
  4.415704473533e+00  ,5.571512899043e-09  
  4.425883723626e+00  ,5.579808644886e-09  
  4.436086439314e+00  ,5.588111156470e-09  
  4.446312674691e+00  ,5.596420447605e-09  
  4.456562483975e+00  ,5.604736532095e-09  
  4.466835921509e+00  ,5.613059423738e-09  
  4.477133041763e+00  ,5.621389136329e-09  
  4.487453899331e+00  ,5.629725683655e-09  
  4.497798548933e+00  ,5.638069079501e-09  
  4.508167045414e+00  ,5.646419337645e-09  
  4.518559443749e+00  ,5.654776471860e-09  
  4.528975799036e+00  ,5.663140495918e-09  
  4.539416166502e+00  ,5.671511423581e-09  
  4.549880601500e+00  ,5.679889268611e-09  
  4.560369159513e+00  ,5.688274044764e-09  
  4.570881896149e+00  ,5.696665765791e-09  
  4.581418867145e+00  ,5.705064445440e-09  
  4.591980128369e+00  ,5.713470097456e-09  
  4.602565735813e+00  ,5.721882735577e-09  
  4.613175745604e+00  ,5.730302373539e-09  
  4.623810213992e+00  ,5.738729025074e-09  
  4.634469197363e+00  ,5.747162703912e-09  
  4.645152752227e+00  ,5.755603423776e-09  
  4.655860935229e+00  ,5.764051198389e-09  
  4.666593803143e+00  ,5.772506041468e-09  
  4.677351412872e+00  ,5.780967966729e-09  
  4.688133821452e+00  ,5.789436987882e-09  
  4.698941086052e+00  ,5.797913118636e-09  
  4.709773263969e+00  ,5.806396372697e-09  
  4.720630412636e+00  ,5.814886763768e-09  
  4.731512589615e+00  ,5.823384305548e-09  
  4.742419852602e+00  ,5.831889011734e-09  
  4.753352259428e+00  ,5.840400896021e-09  
  4.764309868054e+00  ,5.848919972100e-09  
  4.775292736577e+00  ,5.857446253662e-09  
  4.786300923226e+00  ,5.865979754393e-09  
  4.797334486367e+00  ,5.874520487978e-09  
  4.808393484497e+00  ,5.883068468099e-09  
  4.819477976251e+00  ,5.891623708438e-09  
  4.830588020398e+00  ,5.900186222672e-09  
  4.841723675841e+00  ,5.908756024479e-09  
  4.852885001621e+00  ,5.917333127532e-09  
  4.864072056914e+00  ,5.925917545505e-09  
  4.875284901034e+00  ,5.934509292069e-09  
  4.886523593428e+00  ,5.943108380894e-09  
  4.897788193684e+00  ,5.951714825648e-09  
  4.909078761526e+00  ,5.960328639998e-09  
  4.920395356814e+00  ,5.968949837608e-09  
  4.931738039549e+00  ,5.977578432144e-09  
  4.943106869868e+00  ,5.986214437268e-09  
  4.954501908048e+00  ,5.994857866642e-09  
  4.965923214503e+00  ,6.003508733927e-09  
  4.977370849789e+00  ,6.012167052782e-09  
  4.988844874600e+00  ,6.020832836868e-09  
  5.000345349770e+00  ,6.029506099841e-09  
  5.011872336273e+00  ,6.038186855360e-09  
  5.023425895224e+00  ,6.046875117082e-09  
  5.035006087879e+00  ,6.055570898662e-09  
  5.046612975635e+00  ,6.064274213758e-09  
  5.058246620031e+00  ,6.072985076024e-09  
  5.069907082747e+00  ,6.081703499116e-09  
  5.081594425605e+00  ,6.090429496689e-09  
  5.093308710572e+00  ,6.099163082397e-09  
  5.105049999754e+00  ,6.107904269896e-09  
  5.116818355403e+00  ,6.116653072840e-09  
  5.128613839913e+00  ,6.125409504885e-09  
  5.140436515824e+00  ,6.134173579685e-09  
  5.152286445817e+00  ,6.142945310895e-09  
  5.164163692721e+00  ,6.151724712171e-09  
  5.176068319505e+00  ,6.160511797169e-09  
  5.188000389289e+00  ,6.169306579545e-09  
  5.199959965335e+00  ,6.178109072956e-09  
  5.211947111051e+00  ,6.186919291060e-09  
  5.223961889991e+00  ,6.195737247515e-09  
  5.236004365857e+00  ,6.204562955979e-09  
  5.248074602498e+00  ,6.213396430112e-09  
  5.260172663907e+00  ,6.222237683575e-09  
  5.272298614228e+00  ,6.231086730029e-09  
  5.284452517752e+00  ,6.239943583137e-09  
  5.296634438916e+00  ,6.248808256563e-09  
  5.308844442310e+00  ,6.257680763970e-09  
  5.321082592668e+00  ,6.266561119025e-09  
  5.333348954876e+00  ,6.275449335396e-09  
  5.345643593970e+00  ,6.284345426750e-09  
  5.357966575133e+00  ,6.293249406759e-09  
  5.370317963702e+00  ,6.302161289093e-09  
  5.382697825163e+00  ,6.311081087425e-09  
  5.395106225151e+00  ,6.320008815431e-09  
  5.407543229456e+00  ,6.328944486787e-09  
  5.420008904016e+00  ,6.337888115172e-09  
  5.432503314924e+00  ,6.346839714264e-09  
  5.445026528424e+00  ,6.355799297746e-09  
  5.457578610912e+00  ,6.364766879303e-09  
  5.470159628940e+00  ,6.373742472620e-09  
  5.482769649208e+00  ,6.382726091385e-09  
  5.495408738576e+00  ,6.391717749288e-09  
  5.508076964054e+00  ,6.400717460023e-09  
  5.520774392807e+00  ,6.409725237283e-09  
  5.533501092157e+00  ,6.418741094766e-09  
  5.546257129579e+00  ,6.427765046171e-09  
  5.559042572704e+00  ,6.436797105201e-09  
  5.571857489319e+00  ,6.445837285560e-09  
  5.584701947368e+00  ,6.454885600955e-09  
  5.597576014951e+00  ,6.463942065096e-09  
  5.610479760324e+00  ,6.473006691695e-09  
  5.623413251903e+00  ,6.482079494469e-09  
  5.636376558259e+00  ,6.491160487136e-09  
  5.649369748123e+00  ,6.500249683415e-09  
  5.662392890382e+00  ,6.509347097033e-09  
  5.675446054085e+00  ,6.518452741715e-09  
  5.688529308438e+00  ,6.527566631193e-09  
  5.701642722807e+00  ,6.536688779199e-09  
  5.714786366718e+00  ,6.545819199470e-09  
  5.727960309858e+00  ,6.554957905748e-09  
  5.741164622073e+00  ,6.564104911773e-09  
  5.754399373371e+00  ,6.573260231294e-09  
  5.767664633922e+00  ,6.582423878061e-09  
  5.780960474057e+00  ,6.591595865828e-09  
  5.794286964269e+00  ,6.600776208350e-09  
  5.807644175213e+00  ,6.609964919391e-09  
  5.821032177708e+00  ,6.619162012714e-09  
  5.834451042737e+00  ,6.628367502087e-09  
  5.847900841445e+00  ,6.637581401283e-09  
  5.861381645140e+00  ,6.646803724078e-09  
  5.874893525298e+00  ,6.656034484252e-09  
  5.888436553556e+00  ,6.665273695589e-09  
  5.902010801718e+00  ,6.674521371876e-09  
  5.915616341754e+00  ,6.683777526907e-09  
  5.929253245800e+00  ,6.693042174477e-09  
  5.942921586155e+00  ,6.702315328387e-09  
  5.956621435290e+00  ,6.711597002441e-09  
  5.970352865838e+00  ,6.720887210448e-09  
  5.984115950603e+00  ,6.730185966223e-09  
  5.997910762555e+00  ,6.739493283583e-09  
  6.011737374833e+00  ,6.748809176349e-09  
  6.025595860743e+00  ,6.758133658350e-09  
  6.039486293764e+00  ,6.767466743416e-09  
  6.053408747539e+00  ,6.776808445384e-09  
  6.067363295885e+00  ,6.786158778095e-09  
  6.081350012787e+00  ,6.795517755394e-09  
  6.095368972401e+00  ,6.804885391131e-09  
  6.109420249055e+00  ,6.814261699162e-09  
  6.123503917247e+00  ,6.823646693347e-09  
  6.137620051648e+00  ,6.833040387551e-09  
  6.151768727098e+00  ,6.842442795644e-09  
  6.165950018615e+00  ,6.851853931501e-09  
  6.180164001384e+00  ,6.861273809004e-09  
  6.194410750768e+00  ,6.870702442037e-09  
  6.208690342300e+00  ,6.880139844491e-09  
  6.223002851691e+00  ,6.889586030263e-09  
  6.237348354824e+00  ,6.899041013253e-09  
  6.251726927757e+00  ,6.908504807368e-09  
  6.266138646723e+00  ,6.917977426521e-09  
  6.280583588133e+00  ,6.927458884629e-09  
  6.295061828572e+00  ,6.936949195616e-09  
  6.309573444802e+00  ,6.946448373410e-09  
  6.324118513762e+00  ,6.955956431946e-09  
  6.338697112569e+00  ,6.965473385164e-09  
  6.353309318517e+00  ,6.974999247010e-09  
  6.367955209079e+00  ,6.984534031435e-09  
  6.382634861905e+00  ,6.994077752397e-09  
  6.397348354826e+00  ,7.003630423859e-09  
  6.412095765851e+00  ,7.013192059791e-09  
  6.426877173170e+00  ,7.022762674169e-09  
  6.441692655151e+00  ,7.032342280972e-09  
  6.456542290346e+00  ,7.041930894190e-09  
  6.471426157486e+00  ,7.051528527814e-09  
  6.486344335482e+00  ,7.061135195846e-09  
  6.501296903431e+00  ,7.070750912291e-09  
  6.516283940608e+00  ,7.080375691162e-09  
  6.531305526474e+00  ,7.090009546476e-09  
  6.546361740672e+00  ,7.099652492259e-09  
  6.561452663029e+00  ,7.109304542542e-09  
  6.576578373554e+00  ,7.118965711363e-09  
  6.591738952443e+00  ,7.128636012766e-09  
  6.606934480076e+00  ,7.138315460803e-09  
  6.622165037017e+00  ,7.148004069531e-09  
  6.637430704019e+00  ,7.157701853013e-09  
  6.652731562017e+00  ,7.167408825321e-09  
  6.668067692136e+00  ,7.177125000533e-09  
  6.683439175686e+00  ,7.186850392732e-09  
  6.698846094165e+00  ,7.196585016011e-09  
  6.714288529259e+00  ,7.206328884466e-09  
  6.729766562843e+00  ,7.216082012204e-09  
  6.745280276979e+00  ,7.225844413336e-09  
  6.760829753920e+00  ,7.235616101981e-09  
  6.776415076106e+00  ,7.245397092266e-09  
  6.792036326172e+00  ,7.255187398323e-09  
  6.807693586937e+00  ,7.264987034294e-09  
  6.823386941416e+00  ,7.274796014325e-09  
  6.839116472814e+00  ,7.284614352571e-09  
  6.854882264526e+00  ,7.294442063195e-09  
  6.870684400142e+00  ,7.304279160366e-09  
  6.886522963442e+00  ,7.314125658262e-09  
  6.902398038402e+00  ,7.323981571065e-09  
  6.918309709189e+00  ,7.333846912968e-09  
  6.934258060165e+00  ,7.343721698171e-09  
  6.950243175888e+00  ,7.353605940880e-09  
  6.966265141107e+00  ,7.363499655309e-09  
  6.982324040771e+00  ,7.373402855680e-09  
  6.998419960022e+00  ,7.383315556224e-09  
  7.014552984199e+00  ,7.393237771178e-09  
  7.030723198838e+00  ,7.403169514787e-09  
  7.046930689671e+00  ,7.413110801304e-09  
  7.063175542629e+00  ,7.423061644989e-09  
  7.079457843841e+00  ,7.433022060113e-09  
  7.095777679634e+00  ,7.442992060951e-09  
  7.112135136533e+00  ,7.452971661789e-09  
  7.128530301265e+00  ,7.462960876919e-09  
  7.144963260755e+00  ,7.472959720642e-09  
  7.161434102129e+00  ,7.482968207267e-09  
  7.177942912713e+00  ,7.492986351111e-09  
  7.194489780037e+00  ,7.503014166500e-09  
  7.211074791829e+00  ,7.513051667766e-09  
  7.227698036021e+00  ,7.523098869253e-09  
  7.244359600750e+00  ,7.533155785310e-09  
  7.261059574351e+00  ,7.543222430295e-09  
  7.277798045368e+00  ,7.553298818576e-09  
  7.294575102545e+00  ,7.563384964528e-09  
  7.311390834834e+00  ,7.573480882535e-09  
  7.328245331389e+00  ,7.583586586990e-09  
  7.345138681571e+00  ,7.593702092292e-09  
  7.362070974947e+00  ,7.603827412852e-09  
  7.379042301291e+00  ,7.613962563089e-09  
  7.396052750582e+00  ,7.624107557428e-09  
  7.413102413009e+00  ,7.634262410306e-09  
  7.430191378967e+00  ,7.644427136168e-09  
  7.447319739060e+00  ,7.654601749466e-09  
  7.464487584100e+00  ,7.664786264662e-09  
  7.481695005111e+00  ,7.674980696227e-09  
  7.498942093324e+00  ,7.685185058642e-09  
  7.516228940182e+00  ,7.695399366396e-09  
  7.533555637337e+00  ,7.705623633985e-09  
  7.550922276654e+00  ,7.715857875918e-09  
  7.568328950209e+00  ,7.726102106710e-09  
  7.585775750291e+00  ,7.736356340886e-09  
  7.603262769401e+00  ,7.746620592981e-09  
  7.620790100254e+00  ,7.756894877538e-09  
  7.638357835777e+00  ,7.767179209111e-09  
  7.655966069112e+00  ,7.777473602260e-09  
  7.673614893618e+00  ,7.787778071558e-09  
  7.691304402866e+00  ,7.798092631586e-09  
  7.709034690644e+00  ,7.808417296933e-09  
  7.726805850957e+00  ,7.818752082199e-09  
  7.744617978025e+00  ,7.829097001993e-09  
  7.762471166287e+00  ,7.839452070934e-09  
  7.780365510398e+00  ,7.849817303650e-09  
  7.798301105232e+00  ,7.860192714779e-09  
  7.816278045883e+00  ,7.870578318968e-09  
  7.834296427662e+00  ,7.880974130874e-09  
  7.852356346100e+00  ,7.891380165164e-09  
  7.870457896951e+00  ,7.901796436515e-09  
  7.888601176185e+00  ,7.912222959612e-09  
  7.906786279998e+00  ,7.922659749152e-09  
  7.925013304804e+00  ,7.933106819842e-09  
  7.943282347242e+00  ,7.943564186396e-09  
  7.961593504173e+00  ,7.954031863540e-09  
  7.979946872679e+00  ,7.964509866011e-09  
  7.998342550070e+00  ,7.974998208554e-09  
  8.016780633876e+00  ,7.985496905925e-09  
  8.035261221856e+00  ,7.996005972889e-09  
  8.053784411990e+00  ,8.006525424224e-09  
  8.072350302488e+00  ,8.017055274714e-09  
  8.090958991783e+00  ,8.027595539158e-09  
  8.109610578538e+00  ,8.038146232360e-09  
  8.128305161641e+00  ,8.048707369138e-09  
  8.147042840208e+00  ,8.059278964319e-09  
  8.165823713586e+00  ,8.069861032740e-09  
  8.184647881347e+00  ,8.080453589250e-09  
  8.203515443298e+00  ,8.091056648707e-09  
  8.222426499470e+00  ,8.101670225980e-09  
  8.241381150130e+00  ,8.112294335947e-09  
  8.260379495771e+00  ,8.122928993498e-09  
  8.279421637123e+00  ,8.133574213535e-09  
  8.298507675144e+00  ,8.144230010967e-09  
  8.317637711026e+00  ,8.154896400716e-09  
  8.336811846196e+00  ,8.165573397714e-09  
  8.356030182312e+00  ,8.176261016905e-09  
  8.375292821268e+00  ,8.186959273242e-09  
  8.394599865194e+00  ,8.197668181689e-09  
  8.413951416452e+00  ,8.208387757222e-09  
  8.433347577642e+00  ,8.219118014826e-09  
  8.452788451602e+00  ,8.229858969498e-09  
  8.472274141406e+00  ,8.240610636247e-09  
  8.491804750363e+00  ,8.251373030091e-09  
  8.511380382023e+00  ,8.262146166060e-09  
  8.531001140175e+00  ,8.272930059194e-09  
  8.550667128846e+00  ,8.283724724545e-09  
  8.570378452303e+00  ,8.294530177177e-09  
  8.590135215054e+00  ,8.305346432163e-09  
  8.609937521846e+00  ,8.316173504589e-09  
  8.629785477669e+00  ,8.327011409551e-09  
  8.649679187756e+00  ,8.337860162156e-09  
  8.669618757582e+00  ,8.348719777523e-09  
  8.689604292863e+00  ,8.359590270783e-09  
  8.709635899560e+00  ,8.370471657077e-09  
  8.729713683881e+00  ,8.381363951558e-09  
  8.749837752274e+00  ,8.392267169391e-09  
  8.770008211436e+00  ,8.403181325750e-09  
  8.790225168308e+00  ,8.414106435823e-09  
  8.810488730080e+00  ,8.425042514809e-09  
  8.830799004185e+00  ,8.435989577917e-09  
  8.851156098308e+00  ,8.446947640371e-09  
  8.871560120379e+00  ,8.457916717402e-09  
  8.892011178579e+00  ,8.468896824257e-09  
  8.912509381337e+00  ,8.479887976191e-09  
  8.933054837332e+00  ,8.490890188473e-09  
  8.953647655495e+00  ,8.501903476384e-09  
  8.974287945007e+00  ,8.512927855215e-09  
  8.994975815300e+00  ,8.523963340270e-09  
  9.015711376059e+00  ,8.535009946864e-09  
  9.036494737223e+00  ,8.546067690325e-09  
  9.057326008982e+00  ,8.557136585993e-09  
  9.078205301781e+00  ,8.568216649217e-09  
  9.099132726322e+00  ,8.579307895363e-09  
  9.120108393559e+00  ,8.590410339804e-09  
  9.141132414702e+00  ,8.601523997929e-09  
  9.162204901220e+00  ,8.612648885137e-09  
  9.183325964835e+00  ,8.623785016838e-09  
  9.204495717531e+00  ,8.634932408458e-09  
  9.225714271547e+00  ,8.646091075431e-09  
  9.246981739382e+00  ,8.657261033205e-09  
  9.268298233793e+00  ,8.668442297242e-09  
  9.289663867799e+00  ,8.679634883013e-09  
  9.311078754678e+00  ,8.690838806003e-09  
  9.332543007969e+00  ,8.702054081709e-09  
  9.354056741475e+00  ,8.713280725641e-09  
  9.375620069258e+00  ,8.724518753322e-09  
  9.397233105646e+00  ,8.735768180284e-09  
  9.418895965228e+00  ,8.747029022075e-09  
  9.440608762859e+00  ,8.758301294255e-09  
  9.462371613657e+00  ,8.769585012395e-09  
  9.484184633008e+00  ,8.780880192080e-09  
  9.506047936562e+00  ,8.792186848907e-09  
  9.527961640236e+00  ,8.803504998485e-09  
  9.549925860214e+00  ,8.814834656437e-09  
  9.571940712948e+00  ,8.826175838398e-09  
  9.594006315159e+00  ,8.837528560016e-09  
  9.616122783836e+00  ,8.848892836951e-09  
  9.638290236239e+00  ,8.860268684876e-09  
  9.660508789898e+00  ,8.871656119479e-09  
  9.682778562612e+00  ,8.883055156457e-09  
  9.705099672454e+00  ,8.894465811523e-09  
  9.727472237769e+00  ,8.905888100401e-09  
  9.749896377173e+00  ,8.917322038829e-09  
  9.772372209558e+00  ,8.928767642559e-09  
  9.794899854086e+00  ,8.940224927354e-09  
  9.817479430199e+00  ,8.951693908990e-09  
  9.840111057611e+00  ,8.963174603258e-09  
  9.862794856312e+00  ,8.974667025961e-09  
  9.885530946569e+00  ,8.986171192915e-09  
  9.908319448927e+00  ,8.997687119949e-09  
  9.931160484209e+00  ,9.009214822906e-09  
  9.954054173515e+00  ,9.020754317642e-09  
